,tier,blue_kill,blue_firstBlood,blue_gold,blue_towers,blue_firstTower,blue_firstDragon,first_dragon,blue_firstRiftHerald,gold_diff,rift_herald,dragons_count,fire_dragon,water_dragon,air_dragon,earth_dragon,blue_win
300,BRONZE,7,0,23230,0,1,0,,0,5005,0,0,0,0,0,0,0
301,BRONZE,12,1,24045,1,1,1,EARTH_DRAGON,1,4588,1,1,0,0,0,1,1
302,BRONZE,5,1,20593,0,0,0,,1,-2152,0,0,0,0,0,0,0
303,BRONZE,19,1,26425,0,0,1,AIR_DRAGON,0,4314,0,2,0,0,1,1,1
304,BRONZE,6,0,22579,1,0,0,,0,-2726,0,0,0,0,0,0,0
305,BRONZE,11,1,23016,0,1,0,,1,2386,1,0,0,0,0,0,1
306,BRONZE,7,0,21691,0,0,1,AIR_DRAGON,1,536,1,1,0,0,1,0,0
307,BRONZE,11,0,21875,0,0,1,AIR_DRAGON,0,-3089,0,1,0,0,1,0,1
308,BRONZE,5,0,20667,0,0,1,FIRE_DRAGON,1,-2189,0,1,1,0,0,0,0
309,BRONZE,12,1,24881,1,1,0,,1,4942,1,0,0,0,0,0,1
310,BRONZE,6,1,20598,0,0,0,,1,-2438,0,0,0,0,0,0,0
311,BRONZE,2,0,16897,0,0,0,,0,-11331,0,0,0,0,0,0,0
312,BRONZE,13,0,23840,1,1,1,EARTH_DRAGON,0,3474,0,1,0,0,0,1,0
313,BRONZE,9,0,20533,0,0,0,,0,-7574,0,0,0,0,0,0,0
314,BRONZE,4,0,21276,1,1,0,,1,-3218,1,1,0,0,1,0,0
315,BRONZE,8,1,21013,0,0,0,,0,-2771,0,0,0,0,0,0,0
316,BRONZE,10,1,21998,0,0,1,EARTH_DRAGON,0,-2100,0,1,0,0,0,1,0
317,BRONZE,13,0,22939,0,0,0,,0,-1454,0,0,0,0,0,0,0
318,BRONZE,6,0,20791,0,0,1,EARTH_DRAGON,0,-2164,0,2,0,0,1,1,1
319,BRONZE,9,1,21533,0,0,0,,0,-5846,0,0,0,0,0,0,0
320,BRONZE,0,0,4631,0,0,0,,0,176,0,0,0,0,0,0,1
321,BRONZE,13,1,24204,0,1,0,,0,4254,0,0,0,0,0,0,1
322,BRONZE,16,1,25900,1,0,1,EARTH_DRAGON,1,462,0,1,0,0,0,1,1
323,BRONZE,2,0,18165,0,0,0,,0,-9078,0,0,0,0,0,0,0
324,BRONZE,6,1,22351,1,1,1,,1,79,1,0,0,0,0,0,1
325,BRONZE,9,0,22649,1,1,0,,1,-108,0,0,0,0,0,0,1
326,BRONZE,10,0,22789,0,1,1,AIR_DRAGON,1,-1167,1,1,0,0,1,0,1
327,BRONZE,3,0,22622,1,1,0,,1,381,1,0,0,0,0,0,1
328,BRONZE,9,0,21017,0,0,0,,0,-4249,0,0,0,0,0,0,0
329,BRONZE,8,1,23508,1,0,0,,1,-457,1,1,1,0,0,0,1
330,BRONZE,11,1,21846,0,0,0,,1,-2969,1,0,0,0,0,0,0
331,BRONZE,8,1,23117,1,1,0,,1,2304,0,0,0,0,0,0,1
332,BRONZE,14,0,25986,2,1,0,,0,5174,0,1,1,0,0,0,1
333,BRONZE,11,1,24055,0,0,0,,0,2320,0,0,0,0,0,0,0
334,BRONZE,7,0,21889,0,1,0,,0,61,0,0,0,0,0,0,1
335,BRONZE,16,1,24366,0,1,1,WATER_DRAGON,1,4672,0,1,0,1,0,0,1
336,BRONZE,9,0,22163,0,1,1,AIR_DRAGON,1,2220,0,1,0,0,1,0,0
337,BRONZE,15,1,24662,0,1,1,WATER_DRAGON,0,2187,0,1,0,1,0,0,1
338,BRONZE,4,0,18601,0,0,0,,0,-4905,0,0,0,0,0,0,0
339,BRONZE,8,1,23988,1,1,1,EARTH_DRAGON,1,4303,1,1,0,0,0,1,1
340,BRONZE,9,1,21966,0,0,0,,0,-950,0,0,0,0,0,0,0
341,BRONZE,11,1,23893,0,1,1,FIRE_DRAGON,1,2842,0,1,1,0,0,0,1
342,BRONZE,5,0,21060,0,1,0,,0,354,0,0,0,0,0,0,1
343,BRONZE,16,1,26060,1,0,1,WATER_DRAGON,1,3216,1,1,0,1,0,0,1
344,BRONZE,12,0,24179,0,0,1,AIR_DRAGON,0,2067,0,2,0,1,1,0,1
345,BRONZE,11,0,20383,0,0,0,,1,-499,0,0,0,0,0,0,0
346,BRONZE,7,0,22751,1,1,0,,1,-892,1,0,0,0,0,0,1
347,BRONZE,11,0,23786,0,1,0,,1,789,0,0,0,0,0,0,0
348,BRONZE,8,1,21771,0,0,0,,0,-528,0,0,0,0,0,0,0
349,BRONZE,11,1,22777,0,1,1,AIR_DRAGON,1,244,0,2,1,0,1,0,1
350,BRONZE,18,1,28467,2,1,0,,1,5283,1,0,0,0,0,0,1
351,BRONZE,11,1,20914,0,0,0,,0,-5696,0,0,0,0,0,0,0
352,BRONZE,11,0,22865,0,0,1,WATER_DRAGON,0,-338,0,1,0,1,0,0,1
353,BRONZE,17,0,24607,0,0,1,WATER_DRAGON,0,1505,0,1,0,1,0,0,0
354,BRONZE,18,1,28364,1,1,1,EARTH_DRAGON,1,7687,1,1,0,0,0,1,1
355,BRONZE,8,1,23210,0,1,0,,0,-2873,0,0,0,0,0,0,0
356,BRONZE,16,1,26605,1,1,1,FIRE_DRAGON,0,4913,0,1,1,0,0,0,1
357,BRONZE,5,1,18616,0,0,0,,0,-2867,0,0,0,0,0,0,0
358,BRONZE,14,1,26635,1,1,0,,0,6489,0,0,0,0,0,0,0
359,BRONZE,16,1,27357,2,1,1,EARTH_DRAGON,1,7700,1,2,0,0,1,1,1
360,BRONZE,7,0,21437,1,1,0,,0,-1292,0,0,0,0,0,0,0
361,BRONZE,8,1,21805,0,0,1,WATER_DRAGON,0,158,0,1,0,1,0,0,0
362,BRONZE,8,1,21807,0,0,0,,0,-506,0,1,0,0,0,1,1
363,BRONZE,6,0,19962,0,0,0,,0,-6167,0,0,0,0,0,0,0
364,BRONZE,14,0,23302,0,0,1,FIRE_DRAGON,0,699,0,1,1,0,0,0,1
365,BRONZE,10,1,21601,0,0,0,,1,-256,0,0,0,0,0,0,0
366,BRONZE,15,1,24091,1,1,1,FIRE_DRAGON,1,5479,0,1,1,0,0,0,1
367,BRONZE,0,0,4515,0,0,0,,0,774,0,0,0,0,0,0,1
368,BRONZE,11,0,22048,0,0,0,,1,-1500,1,0,0,0,0,0,0
369,BRONZE,4,0,18699,0,0,0,,0,-5689,0,0,0,0,0,0,0
370,BRONZE,2,1,17724,0,0,0,,0,-2639,0,0,0,0,0,0,0
371,BRONZE,6,0,20171,0,0,0,,0,-5052,0,0,0,0,0,0,0
372,BRONZE,12,0,23602,0,1,1,EARTH_DRAGON,0,2796,0,1,0,0,0,1,1
373,BRONZE,5,0,19808,0,0,1,AIR_DRAGON,0,-3213,0,1,0,0,1,0,1
374,BRONZE,10,1,22553,1,1,1,AIR_DRAGON,1,2911,1,1,0,0,1,0,1
375,BRONZE,3,0,18730,0,0,1,,0,-3595,0,0,0,0,0,0,0
376,BRONZE,10,0,23924,0,1,1,EARTH_DRAGON,0,1892,0,1,0,0,0,1,0
377,BRONZE,7,1,20604,0,0,1,EARTH_DRAGON,0,-5235,0,1,0,0,0,1,0
378,BRONZE,8,1,21805,0,0,1,EARTH_DRAGON,0,-1599,0,1,0,0,0,1,1
379,BRONZE,5,0,20027,0,0,0,,1,-2662,1,0,0,0,0,0,0
380,BRONZE,12,1,21799,0,0,0,,0,-569,0,0,0,0,0,0,0
381,BRONZE,19,1,27165,1,1,1,AIR_DRAGON,1,4510,1,2,1,0,1,0,1
382,BRONZE,6,1,20541,0,0,1,EARTH_DRAGON,0,1749,0,2,0,0,1,1,1
383,BRONZE,2,0,15913,0,0,0,,0,-9598,0,0,0,0,0,0,0
384,BRONZE,0,0,4000,0,0,0,,0,-770,0,0,0,0,0,0,0
385,BRONZE,11,1,22721,0,0,1,EARTH_DRAGON,1,-1014,0,1,0,0,0,1,1
386,BRONZE,8,0,19652,0,0,0,,0,-3412,0,0,0,0,0,0,1
387,BRONZE,8,1,23039,0,1,0,,1,3444,1,0,0,0,0,0,1
388,BRONZE,7,0,19075,0,0,0,,0,-11291,0,0,0,0,0,0,0
389,BRONZE,7,0,20575,0,0,1,WATER_DRAGON,0,-96,0,1,0,1,0,0,0
390,BRONZE,10,1,22249,0,0,0,,0,-2418,0,0,0,0,0,0,1
391,BRONZE,8,1,23797,0,0,0,,1,4586,1,0,0,0,0,0,1
392,BRONZE,7,0,21971,0,0,1,,0,2652,0,0,0,0,0,0,0
393,BRONZE,4,0,19520,0,0,0,,0,-6563,0,0,0,0,0,0,0
394,BRONZE,16,0,26906,2,1,1,WATER_DRAGON,0,6550,0,2,0,1,0,1,1
395,BRONZE,5,0,19048,0,0,0,,0,-5698,0,0,0,0,0,0,0
396,BRONZE,14,1,21914,0,0,1,FIRE_DRAGON,0,1333,0,1,1,0,0,0,0
397,BRONZE,8,0,21031,0,0,0,,0,-5595,0,0,0,0,0,0,0
398,BRONZE,13,0,24028,0,1,0,,0,3821,0,1,1,0,0,0,1
399,BRONZE,5,0,20584,0,0,0,,0,-5169,0,0,0,0,0,0,0
400,BRONZE,5,1,20583,0,0,1,EARTH_DRAGON,0,-1063,0,1,0,0,0,1,0
401,BRONZE,15,1,27016,1,1,1,EARTH_DRAGON,0,10199,0,1,0,0,0,1,1
402,BRONZE,13,1,24975,1,1,1,WATER_DRAGON,1,5580,1,1,0,1,0,0,1
403,BRONZE,7,1,21337,0,1,1,FIRE_DRAGON,1,514,1,1,1,0,0,0,0
404,BRONZE,14,1,25617,1,1,1,FIRE_DRAGON,1,2133,0,2,1,0,0,1,1
405,BRONZE,11,0,22174,0,0,1,EARTH_DRAGON,0,-3142,0,2,0,0,1,1,0
406,BRONZE,14,1,24297,0,0,0,,0,163,0,0,0,0,0,0,1
407,BRONZE,10,1,22696,0,0,0,,0,1759,0,0,0,0,0,0,0
408,BRONZE,14,1,26788,2,1,1,AIR_DRAGON,1,3900,1,2,1,0,1,0,1
409,BRONZE,13,1,25992,1,1,1,EARTH_DRAGON,0,7072,0,2,0,0,1,1,1
410,BRONZE,10,0,23694,0,1,1,AIR_DRAGON,1,-74,1,1,0,0,1,0,1
411,BRONZE,5,1,18535,0,0,1,EARTH_DRAGON,0,-4818,0,1,0,0,0,1,0
412,BRONZE,9,1,20726,0,0,0,,0,-8373,0,0,0,0,0,0,0
413,BRONZE,3,0,18748,0,0,0,,0,-9307,0,0,0,0,0,0,0
414,BRONZE,5,0,21958,0,1,0,,1,2873,0,0,0,0,0,0,1
415,BRONZE,19,1,27527,1,1,1,,1,6135,0,0,0,0,0,0,1
416,BRONZE,9,1,21722,0,0,1,WATER_DRAGON,0,-4900,0,1,0,1,0,0,0
417,BRONZE,12,0,24446,1,1,1,FIRE_DRAGON,1,5230,1,1,1,0,0,0,1
418,BRONZE,11,1,24749,1,1,0,,1,3805,1,0,0,0,0,0,1
419,BRONZE,13,1,22699,0,1,0,,0,1496,0,0,0,0,0,0,0
420,BRONZE,11,1,24060,1,1,1,AIR_DRAGON,1,3077,1,1,0,0,1,0,1
421,BRONZE,4,0,18810,0,0,0,,0,-4668,0,0,0,0,0,0,0
422,BRONZE,11,0,20725,0,0,0,,0,-2095,0,1,0,1,0,0,0
423,BRONZE,2,0,18772,0,0,1,,0,-6434,0,0,0,0,0,0,1
424,BRONZE,18,1,25352,0,1,1,EARTH_DRAGON,0,7948,0,1,0,0,0,1,1
425,BRONZE,6,1,18291,0,0,0,,0,-5787,0,0,0,0,0,0,0
426,BRONZE,10,1,24279,1,1,1,EARTH_DRAGON,1,969,1,1,0,0,0,1,0
427,BRONZE,8,0,24413,1,1,1,AIR_DRAGON,0,1577,0,1,0,0,1,0,1
428,BRONZE,4,0,19051,0,0,1,AIR_DRAGON,0,-5921,0,1,0,0,1,0,0
429,BRONZE,4,0,18308,0,0,0,,0,-4782,0,0,0,0,0,0,0
430,BRONZE,7,0,23155,1,1,1,FIRE_DRAGON,1,1959,1,1,1,0,0,0,1
431,BRONZE,9,0,21393,0,0,0,,0,-3814,0,0,0,0,0,0,0
432,BRONZE,0,0,4542,0,0,0,,0,45,0,0,0,0,0,0,0
433,BRONZE,12,0,25044,1,1,1,EARTH_DRAGON,0,2933,0,1,0,0,0,1,0
434,BRONZE,8,0,20725,0,0,0,,0,-4150,0,0,0,0,0,0,1
435,BRONZE,9,0,23566,0,0,0,,1,464,1,1,1,0,0,0,0
436,BRONZE,10,0,22231,0,0,0,,0,-6110,0,0,0,0,0,0,0
437,BRONZE,14,1,25128,0,1,0,,1,117,1,0,0,0,0,0,0
438,BRONZE,11,1,23930,1,1,0,,0,174,0,0,0,0,0,0,0
439,BRONZE,10,0,23032,0,0,0,,0,-2753,0,0,0,0,0,0,1
440,BRONZE,14,0,23824,0,1,1,,1,1385,0,0,0,0,0,0,1
441,BRONZE,8,1,21183,0,0,1,EARTH_DRAGON,1,-3391,0,1,0,0,0,1,0
442,BRONZE,8,0,22094,0,0,0,,0,498,0,0,0,0,0,0,1
443,BRONZE,6,0,20215,0,0,0,,1,-5279,1,0,0,0,0,0,0
444,BRONZE,11,1,24804,1,1,1,AIR_DRAGON,1,5996,0,2,1,0,1,0,1
445,BRONZE,11,0,24314,2,0,0,,1,-407,1,0,0,0,0,0,0
446,BRONZE,4,0,19076,0,0,0,,0,-4220,0,0,0,0,0,0,0
447,BRONZE,10,1,22524,0,1,0,,0,-210,0,0,0,0,0,0,1
448,BRONZE,5,0,19416,0,0,0,,0,-3283,0,0,0,0,0,0,0
449,BRONZE,8,0,21606,0,0,0,,0,-1365,0,0,0,0,0,0,0
450,BRONZE,17,1,26208,2,1,0,,1,4586,1,0,0,0,0,0,1
451,BRONZE,9,0,20365,0,0,1,WATER_DRAGON,0,-636,0,2,0,1,0,1,1
452,BRONZE,10,1,22789,0,0,1,FIRE_DRAGON,0,2696,0,1,1,0,0,0,1
453,BRONZE,16,0,26382,1,1,1,EARTH_DRAGON,0,7012,0,1,0,0,0,1,1
454,BRONZE,6,0,22207,1,1,1,EARTH_DRAGON,1,-383,1,2,0,1,0,1,1
455,BRONZE,9,0,23809,1,1,1,AIR_DRAGON,0,2928,0,1,0,0,1,0,1
456,BRONZE,11,1,24780,1,1,1,FIRE_DRAGON,0,6679,0,1,1,0,0,0,1
457,BRONZE,13,1,25874,1,1,1,WATER_DRAGON,0,5914,0,1,0,1,0,0,1
458,BRONZE,15,1,28294,2,1,1,WATER_DRAGON,1,12713,1,2,0,1,1,0,1
459,BRONZE,2,0,17844,0,0,0,,0,-10825,0,0,0,0,0,0,0
460,BRONZE,9,0,21722,0,0,0,,1,-843,1,0,0,0,0,0,0
461,BRONZE,10,1,21178,0,0,1,EARTH_DRAGON,1,971,0,1,0,0,0,1,1
462,BRONZE,17,1,26693,2,1,1,WATER_DRAGON,1,5523,1,1,0,1,0,0,1
463,BRONZE,7,1,20525,0,0,0,,0,-5212,0,0,0,0,0,0,0
464,BRONZE,1,1,5254,0,0,0,,0,1114,0,0,0,0,0,0,1
465,BRONZE,5,1,20025,0,0,1,EARTH_DRAGON,0,-4139,0,1,0,0,0,1,0
466,BRONZE,11,0,23315,0,0,1,FIRE_DRAGON,0,-2996,0,1,1,0,0,0,0
467,BRONZE,11,0,23677,1,1,1,,1,3315,0,0,0,0,0,0,1
468,BRONZE,3,0,18817,0,0,0,,0,-3617,0,0,0,0,0,0,0
469,BRONZE,9,0,22908,0,0,0,,1,1395,1,0,0,0,0,0,0
470,BRONZE,4,0,19397,0,0,0,,1,-1669,1,0,0,0,0,0,0
471,BRONZE,9,1,20752,0,0,1,FIRE_DRAGON,0,-1665,0,1,1,0,0,0,0
472,BRONZE,5,0,19939,0,1,0,,0,-268,0,0,0,0,0,0,1
473,BRONZE,10,1,21392,0,0,1,EARTH_DRAGON,0,-1168,0,1,0,0,0,1,1
474,BRONZE,11,0,24098,0,1,1,AIR_DRAGON,1,2069,1,1,0,0,1,0,1
475,BRONZE,2,1,5545,0,0,0,,0,852,0,0,0,0,0,0,1
476,BRONZE,9,1,21669,0,0,1,EARTH_DRAGON,0,-1692,0,1,0,0,0,1,0
477,BRONZE,6,1,18158,0,0,0,,0,-6124,0,0,0,0,0,0,0
478,BRONZE,15,1,27302,1,1,1,AIR_DRAGON,1,5912,1,1,0,0,1,0,1
479,BRONZE,10,1,25336,3,1,0,,0,2105,0,0,0,0,0,0,1
480,BRONZE,12,0,23492,1,1,0,,0,-4779,0,0,0,0,0,0,0
481,BRONZE,13,1,24781,0,1,1,WATER_DRAGON,1,3168,1,1,0,1,0,0,1
482,BRONZE,5,0,20081,0,0,0,,0,-8355,0,0,0,0,0,0,0
483,BRONZE,3,0,16765,0,0,0,,0,-13493,0,0,0,0,0,0,0
484,BRONZE,5,0,17905,0,0,0,,0,-7011,0,0,0,0,0,0,0
485,BRONZE,19,0,28579,2,1,1,FIRE_DRAGON,1,7155,1,1,1,0,0,0,1
486,BRONZE,6,0,20269,0,0,0,,1,-5799,1,0,0,0,0,0,0
487,BRONZE,9,1,24057,0,0,0,,0,723,0,0,0,0,0,0,0
488,BRONZE,17,1,24182,0,1,0,,1,4080,0,1,0,0,1,0,1
489,BRONZE,12,1,24169,0,0,0,,1,-3738,1,0,0,0,0,0,0
490,BRONZE,15,1,25125,0,0,1,FIRE_DRAGON,1,1949,0,1,1,0,0,0,0
491,BRONZE,13,1,26258,2,1,1,WATER_DRAGON,1,7489,1,1,0,1,0,0,1
492,BRONZE,14,1,23565,0,1,0,,1,2813,1,1,1,0,0,0,1
493,BRONZE,13,1,27007,2,1,0,,1,6652,1,0,0,0,0,0,1
494,BRONZE,9,1,25292,2,1,1,WATER_DRAGON,1,4753,1,1,0,1,0,0,1
495,BRONZE,7,1,21682,0,0,0,,0,-2961,0,0,0,0,0,0,1
496,BRONZE,0,0,14863,0,0,0,,0,-11120,0,0,0,0,0,0,0
497,BRONZE,6,0,19757,0,0,0,,1,-7051,0,0,0,0,0,0,0
498,BRONZE,8,1,21208,0,0,1,EARTH_DRAGON,0,-111,0,1,0,0,0,1,0
499,BRONZE,4,0,18536,0,0,0,,1,-7283,1,0,0,0,0,0,0
500,BRONZE,8,0,21405,0,0,0,,1,-3143,1,0,0,0,0,0,0
501,BRONZE,4,1,19135,0,0,1,FIRE_DRAGON,1,-6312,1,1,1,0,0,0,0
502,BRONZE,16,1,26978,1,1,1,FIRE_DRAGON,1,6357,1,1,1,0,0,0,1
503,BRONZE,7,0,21621,0,0,1,AIR_DRAGON,0,2556,0,1,0,0,1,0,1
504,BRONZE,8,0,20123,0,0,0,,0,-3543,0,0,0,0,0,0,0
505,BRONZE,5,0,21495,1,0,0,,1,-4386,1,0,0,0,0,0,0
506,BRONZE,14,1,26754,2,1,1,AIR_DRAGON,1,4919,1,1,0,0,1,0,1
507,BRONZE,14,1,25282,1,1,0,,1,5882,0,0,0,0,0,0,0
508,BRONZE,8,1,22410,0,0,0,,0,-501,0,0,0,0,0,0,0
509,BRONZE,13,0,24493,0,0,0,,0,718,0,1,0,0,0,1,0
510,BRONZE,8,1,21378,0,0,0,,0,-4829,0,0,0,0,0,0,0
511,BRONZE,0,0,4804,0,0,0,,0,-342,0,0,0,0,0,0,1
512,BRONZE,13,1,24913,1,1,1,AIR_DRAGON,1,6729,1,1,0,0,1,0,1
513,BRONZE,18,1,25849,1,1,1,AIR_DRAGON,1,2394,1,1,0,0,1,0,1
514,BRONZE,18,0,24860,0,0,1,,0,-529,0,0,0,0,0,0,1
515,BRONZE,15,1,26227,0,1,0,,0,7063,0,0,0,0,0,0,1
516,BRONZE,8,0,21438,0,0,0,,0,133,0,0,0,0,0,0,0
517,BRONZE,9,0,22701,0,0,0,,1,-2213,1,0,0,0,0,0,0
518,BRONZE,12,0,25595,1,1,1,WATER_DRAGON,1,4197,0,1,0,1,0,0,1
519,BRONZE,8,0,21239,0,0,1,AIR_DRAGON,1,-4808,0,1,0,0,1,0,0
520,BRONZE,15,1,25573,1,1,0,,0,4703,0,0,0,0,0,0,1
521,BRONZE,4,0,19739,0,0,0,,0,-3257,0,0,0,0,0,0,0
522,BRONZE,16,0,25721,0,0,1,AIR_DRAGON,0,274,0,1,0,0,1,0,1
523,BRONZE,9,0,22083,0,0,0,,0,-4916,0,0,0,0,0,0,0
524,BRONZE,6,1,19699,0,0,1,FIRE_DRAGON,0,-5784,0,1,1,0,0,0,0
525,BRONZE,16,0,28886,2,1,1,,1,8516,1,0,0,0,0,0,1
526,BRONZE,6,0,19629,0,0,0,,0,-5208,0,0,0,0,0,0,0
527,BRONZE,7,0,21727,0,0,0,,0,-2482,0,0,0,0,0,0,0
528,BRONZE,4,0,19978,0,0,0,,0,-4456,0,0,0,0,0,0,0
529,BRONZE,2,0,15941,0,0,0,,0,-9072,0,0,0,0,0,0,0
530,BRONZE,4,0,16109,0,0,0,,0,-9697,0,0,0,0,0,0,0
531,BRONZE,2,0,17697,0,0,0,,0,-10179,0,0,0,0,0,0,0
532,BRONZE,7,1,19085,0,0,1,FIRE_DRAGON,0,-5978,0,1,1,0,0,0,0
533,BRONZE,16,1,27060,1,1,1,FIRE_DRAGON,1,5768,1,1,1,0,0,0,1
534,BRONZE,10,1,22893,0,0,0,,0,-2850,0,0,0,0,0,0,1
535,BRONZE,9,0,21238,0,1,0,,0,1732,0,0,0,0,0,0,0
536,BRONZE,9,1,22345,0,1,1,EARTH_DRAGON,0,-11,0,1,0,0,0,1,1
537,BRONZE,16,0,28025,1,1,0,,0,7530,0,1,0,1,0,0,1
538,BRONZE,12,1,23873,0,1,1,AIR_DRAGON,1,4016,1,1,0,0,1,0,1
539,BRONZE,10,1,21786,0,0,1,,0,408,0,0,0,0,0,0,1
540,BRONZE,8,1,22254,0,0,1,FIRE_DRAGON,0,-309,0,1,1,0,0,0,1
541,BRONZE,11,1,23959,0,0,0,,1,-1194,1,0,0,0,0,0,0
542,BRONZE,13,1,27726,3,1,1,WATER_DRAGON,1,8495,1,1,0,1,0,0,1
543,BRONZE,4,1,19594,0,0,0,,0,-3492,0,1,0,0,0,1,1
544,BRONZE,11,0,23117,0,1,1,,0,1042,0,0,0,0,0,0,1
545,BRONZE,14,0,24938,1,1,0,,1,3816,1,0,0,0,0,0,1
546,BRONZE,6,0,20568,0,0,0,,0,-5465,0,0,0,0,0,0,0
547,BRONZE,6,0,19815,0,0,0,,1,-1784,0,0,0,0,0,0,1
548,BRONZE,5,0,18728,0,0,0,,0,-5264,0,0,0,0,0,0,0
549,BRONZE,2,0,18561,0,0,0,,1,-5824,0,0,0,0,0,0,0
550,BRONZE,8,1,22545,0,0,0,,0,-5296,0,1,0,0,0,1,0
551,BRONZE,1,0,18270,0,0,0,,1,-9363,1,0,0,0,0,0,0
552,BRONZE,12,1,25201,0,1,0,,0,2202,0,1,0,0,1,0,0
553,BRONZE,13,0,24557,0,0,1,AIR_DRAGON,0,-4040,0,2,0,1,1,0,1
554,BRONZE,6,0,21595,0,0,0,,1,374,0,0,0,0,0,0,1
555,BRONZE,5,1,22613,1,1,0,,1,-600,1,0,0,0,0,0,1
556,BRONZE,8,1,23408,0,1,1,AIR_DRAGON,1,5066,0,2,0,1,1,0,1
557,BRONZE,1,0,18514,0,0,0,,0,-7229,0,0,0,0,0,0,0
558,BRONZE,3,0,18630,0,0,0,,0,-7151,0,0,0,0,0,0,0
559,BRONZE,4,0,18282,0,0,1,FIRE_DRAGON,0,-8673,0,1,1,0,0,0,0
560,BRONZE,13,1,23754,0,1,0,,1,-106,0,0,0,0,0,0,0
561,BRONZE,12,0,22329,0,0,1,FIRE_DRAGON,0,-2806,0,1,1,0,0,0,1
562,BRONZE,8,1,21579,0,0,0,,0,-3310,0,0,0,0,0,0,0
563,BRONZE,6,1,23101,0,1,1,FIRE_DRAGON,1,1750,1,2,1,0,1,0,1
564,BRONZE,11,1,22852,0,0,0,,1,-2002,1,0,0,0,0,0,0
565,BRONZE,12,1,25279,1,1,1,AIR_DRAGON,1,2781,1,1,0,0,1,0,1
566,BRONZE,7,1,22927,1,1,1,AIR_DRAGON,1,-3363,1,2,0,0,1,1,1
567,BRONZE,12,1,24303,0,0,1,,1,1188,1,0,0,0,0,0,0
568,BRONZE,9,1,22815,1,1,1,EARTH_DRAGON,1,2467,1,2,0,0,1,1,1
569,BRONZE,4,0,20202,0,1,1,AIR_DRAGON,1,-311,1,1,0,0,1,0,0
570,BRONZE,14,1,25810,1,1,1,,1,7520,0,0,0,0,0,0,1
571,BRONZE,18,1,24600,0,1,1,AIR_DRAGON,1,473,1,1,0,0,1,0,1
572,BRONZE,10,1,20932,0,0,0,,0,-4090,0,0,0,0,0,0,0
573,BRONZE,8,0,20857,0,0,1,FIRE_DRAGON,0,-1421,0,1,1,0,0,0,0
574,BRONZE,4,1,19359,0,0,0,,1,-5221,1,0,0,0,0,0,0
575,BRONZE,12,1,24708,1,1,1,AIR_DRAGON,1,6250,1,2,0,0,1,1,1
576,BRONZE,10,1,21824,0,1,0,,0,1089,0,0,0,0,0,0,1
577,BRONZE,12,1,26372,2,1,1,EARTH_DRAGON,1,7505,1,2,1,0,0,1,1
578,BRONZE,6,1,21207,0,0,1,,0,-509,0,0,0,0,0,0,1
579,BRONZE,10,0,21637,0,1,0,,0,-454,0,0,0,0,0,0,0
580,BRONZE,11,1,22872,0,0,0,,0,2677,0,1,0,0,0,1,1
581,BRONZE,14,1,27275,1,1,1,,1,5996,1,0,0,0,0,0,1
582,BRONZE,5,0,20305,0,0,0,,0,-2750,0,0,0,0,0,0,0
583,BRONZE,10,0,22673,1,1,1,WATER_DRAGON,1,48,1,2,1,1,0,0,0
584,BRONZE,14,1,25799,1,1,0,,1,3479,0,1,0,0,1,0,1
585,BRONZE,8,1,21967,0,1,1,WATER_DRAGON,0,1493,0,1,0,1,0,0,0
586,BRONZE,9,0,21450,0,0,0,,0,-1845,0,0,0,0,0,0,0
587,BRONZE,1,1,19721,0,0,0,,0,-3081,0,0,0,0,0,0,1
588,BRONZE,15,1,25671,1,1,1,EARTH_DRAGON,0,6459,0,2,1,0,0,1,1
589,BRONZE,12,1,26090,1,1,1,WATER_DRAGON,0,5905,0,1,0,1,0,0,1
590,BRONZE,11,1,23728,0,0,1,WATER_DRAGON,1,4102,1,1,0,1,0,0,1
591,BRONZE,3,0,19467,0,0,1,EARTH_DRAGON,0,-2057,0,1,0,0,0,1,0
592,BRONZE,14,1,26302,2,1,1,WATER_DRAGON,1,2630,1,1,0,1,0,0,1
593,BRONZE,11,1,22494,0,0,1,FIRE_DRAGON,0,334,0,1,1,0,0,0,0
594,BRONZE,12,1,24416,0,0,1,FIRE_DRAGON,0,3568,0,1,1,0,0,0,1
595,BRONZE,7,0,21585,0,1,0,,0,2968,0,0,0,0,0,0,1
596,BRONZE,7,1,22577,1,1,0,,1,-209,1,0,0,0,0,0,1
597,BRONZE,11,0,24351,2,1,1,,1,3510,1,0,0,0,0,0,1
598,BRONZE,5,0,20162,0,0,0,,1,-5761,1,0,0,0,0,0,0
599,BRONZE,11,0,22109,0,1,0,,1,1022,1,0,0,0,0,0,1
600,BRONZE,16,0,24852,0,0,1,WATER_DRAGON,1,2807,0,2,0,1,1,0,0
601,BRONZE,10,1,22054,0,1,1,WATER_DRAGON,0,2432,0,1,0,1,0,0,1
602,BRONZE,8,1,22892,1,1,0,,0,2658,0,0,0,0,0,0,1
603,BRONZE,3,0,19177,0,0,0,,0,-4777,0,0,0,0,0,0,0
604,BRONZE,9,1,22204,0,1,1,WATER_DRAGON,0,335,0,1,0,1,0,0,0
605,BRONZE,8,1,21070,0,0,1,FIRE_DRAGON,0,-3497,0,1,1,0,0,0,0
606,BRONZE,12,0,24760,0,0,1,FIRE_DRAGON,0,-5218,0,1,1,0,0,0,0
